customer_id,churned,period_count,from_calls_Jan,from_duration_Jan,from_dropped_Jan,to_calls_Jan,to_duration_Jan,to_dropped_Jan,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,period,from_calls_Feb,from_duration_Feb,from_dropped_Feb,to_calls_Feb,to_duration_Feb,to_dropped_Feb,from_calls_Mar,from_duration_Mar,from_dropped_Mar,to_calls_Mar,to_duration_Mar,to_dropped_Mar,from_calls_Apr,from_duration_Apr,from_dropped_Apr,to_calls_Apr,to_duration_Apr,to_dropped_Apr,from_calls_May,from_duration_May,from_dropped_May,to_calls_May,to_duration_May,to_dropped_May,from_calls_Jun,from_duration_Jun,from_dropped_Jun,to_calls_Jun,to_duration_Jun,to_dropped_Jun,from_calls_Jul,from_duration_Jul,from_dropped_Jul,to_calls_Jul,to_duration_Jul,to_dropped_Jul,from_calls_Aug,from_duration_Aug,from_dropped_Aug,to_calls_Aug,to_duration_Aug,to_dropped_Aug,from_calls_Sep,from_duration_Sep,from_dropped_Sep,to_calls_Sep,to_duration_Sep,to_dropped_Sep,from_calls_Oct,from_duration_Oct,from_dropped_Oct,to_calls_Oct,to_duration_Oct,to_dropped_Oct,from_calls_Nov,from_duration_Nov,from_dropped_Nov,to_calls_Nov,to_duration_Nov,to_dropped_Nov,from_calls_Dec,from_duration_Dec,from_dropped_Dec,to_calls_Dec,to_duration_Dec,to_dropped_Dec
C0000000907,1,3,8,63,1,14,155,1,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,7,78,3,5,23,0,4,26,1,14,124,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000273,0,12,105,875,2,68,492,10,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,110,1000,4,43,333,3,100,929,5,54,515,5,95,991,5,62,536,8,94,823,4,65,614,5,106,948,3,59,571,4,113,951,5,67,469,7,107,838,5,58,536,10,118,1061,8,55,522,8,109,1035,3,71,525,7,113,1029,3,58,499,7,92,809,2,52,486,6
C0000000284,0,12,4,37,0,65,677,11,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,8,50,0,67,628,5,6,53,0,90,808,8,10,105,0,72,659,6,11,86,0,85,728,7,11,99,2,71,771,5,10,126,0,72,657,11,11,127,0,66,604,7,4,35,0,67,622,6,6,86,0,68,643,9,8,84,0,66,659,5,3,19,0,68,659,15
C0000000444,0,12,6,41,1,58,537,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,4,33,0,43,347,2,9,77,1,55,494,3,7,87,1,58,512,8,7,45,1,62,657,12,6,44,1,56,584,5,8,123,1,66,762,8,6,68,0,54,575,3,7,58,2,60,543,3,9,76,2,53,429,8,6,74,0,58,522,5,13,157,2,62,614,3
C0000000046,0,12,15,148,0,81,818,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,20,213,1,76,823,7,13,113,0,87,813,7,29,310,0,89,758,9,24,134,0,65,593,8,13,156,1,91,889,12,18,179,0,74,688,10,22,203,0,88,707,7,19,150,1,97,953,11,27,200,3,88,774,3,17,164,3,83,730,6,22,152,1,85,724,9
C0000000319,0,12,71,602,0,38,345,2,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,72,733,0,55,534,3,62,569,0,43,336,3,68,709,0,45,399,7,69,617,0,49,333,3,63,702,0,45,412,3,90,828,0,42,435,5,75,683,0,54,473,5,57,527,0,46,445,4,67,543,0,43,346,6,71,707,0,62,577,6,67,545,0,52,445,10
C0000000163,1,3,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,84,799,6,30,305,2,80,708,11,49,387,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000354,1,6,53,518,7,20,200,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,47,421,4,25,243,3,43,369,3,28,225,5,36,348,4,25,283,5,48,470,3,25,237,7,47,516,3,30,254,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000011,0,12,9,93,1,84,635,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,9,98,0,83,798,7,7,30,0,101,914,4,11,50,1,91,840,5,13,114,0,102,850,7,7,64,1,85,808,5,7,87,2,99,929,9,13,151,1,97,778,10,9,84,0,113,899,3,13,120,1,99,830,4,12,110,1,100,921,8,13,138,2,111,1028,7
C0000000374,0,12,5,44,2,64,527,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,7,66,0,63,640,6,6,53,1,62,683,6,3,42,0,55,468,7,6,71,1,65,678,4,2,35,0,78,656,11,2,10,0,57,540,10,3,16,1,62,527,4,4,37,0,71,658,5,7,68,1,75,694,10,4,50,0,58,575,7,3,25,1,76,671,6
C0000000918,0,12,13,132,2,36,313,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,10,77,1,24,210,2,13,139,0,31,329,3,10,64,1,32,344,3,11,112,1,35,296,6,13,103,1,33,301,1,17,215,0,32,297,2,12,108,2,32,295,2,15,146,3,20,111,2,14,154,4,39,402,2,13,131,0,27,189,2,13,139,1,46,431,5
C0000000928,0,12,172,1651,22,46,404,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,140,1274,7,49,560,6,162,1570,14,51,470,9,157,1367,14,49,485,9,143,1242,18,51,421,9,141,1269,14,39,392,2,180,1689,13,38,414,7,158,1553,14,46,378,6,156,1613,15,53,503,3,145,1478,16,54,513,6,145,1341,16,57,510,7,160,1408,19,65,577,13
C0000000955,1,9,109,894,10,61,503,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,117,1163,10,46,477,6,142,1298,18,38,421,4,104,927,7,30,285,0,123,1026,11,40,426,2,105,978,18,48,427,5,125,1042,8,47,357,7,118,1202,10,39,352,2,96,771,12,46,507,5,,,,,,,,,,,,,,,,,,
C0000000894,1,4,103,1057,4,92,839,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,85,807,6,95,795,12,86,782,2,84,707,10,85,731,9,91,773,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000629,0,9,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,1,11,0,29,284,7,2,22,0,36,312,5,1,32,0,24,148,4,3,39,0,21,154,5,1,15,0,36,330,8,2,19,1,41,361,5,2,14,1,45,415,4,1,1,0,31,248,2
C0000000577,0,12,12,135,1,11,120,1,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,8,43,0,7,75,1,10,90,1,15,159,1,9,104,2,13,139,0,15,170,2,11,123,1,3,21,0,12,123,0,10,92,0,18,164,2,15,123,3,11,136,1,7,61,0,16,160,3,13,146,2,10,62,0,12,123,1,12,126,0,10,90,1,17,150,1
C0000000009,0,5,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,503,5,54,563,3,71,580,6,49,476,5,73,713,4,55,534,6,65,615,7,54,538,10
C0000000387,0,12,6,48,0,101,881,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,6,21,0,65,618,9,10,78,1,84,689,4,5,54,0,77,750,4,10,85,1,87,795,11,12,113,0,70,705,6,9,76,0,97,899,8,16,170,0,90,856,13,8,101,0,78,719,8,9,65,0,69,746,6,13,154,0,71,647,6,6,42,0,81,680,6
C0000000535,0,12,127,1153,10,59,519,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,130,1235,2,50,430,6,131,1238,7,56,579,5,143,1286,10,51,443,6,112,1186,5,66,557,7,127,1109,15,46,412,4,117,1081,7,56,517,2,138,1282,6,55,536,6,107,974,8,66,666,7,154,1243,10,59,557,1,109,1077,10,62,524,4,112,1062,9,58,496,5
C0000000979,1,5,81,814,18,63,568,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,67,574,18,64,632,5,90,829,21,66,568,5,69,671,18,73,759,7,89,769,22,62,552,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000836,1,5,14,144,1,88,872,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,7,36,0,88,775,12,9,47,0,92,778,7,15,151,0,100,949,13,7,47,0,95,836,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000090,0,12,5,42,0,36,415,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,8,73,0,38,426,3,5,47,0,42,349,4,7,34,0,36,435,3,5,55,1,23,225,3,4,24,0,49,462,5,4,26,0,46,309,5,5,34,0,41,348,5,1,10,0,35,275,3,5,29,0,41,388,6,3,49,0,44,376,5,6,47,0,33,315,1
C0000000800,1,12,70,580,1,19,125,1,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,64,665,6,19,195,0,60,511,9,17,145,1,81,802,9,25,331,2,82,790,10,20,199,0,75,645,6,18,223,0,82,740,5,17,192,1,74,715,9,29,311,2,71,704,5,22,239,2,79,723,8,37,346,4,67,682,7,19,153,2,61,591,4,29,228,2
C0000000138,1,9,143,1405,22,114,976,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,115,1180,21,105,1037,7,145,1374,26,119,1105,11,165,1579,26,111,998,8,146,1280,21,128,1278,12,149,1580,17,126,1170,18,133,1243,22,104,1053,11,143,1167,26,114,959,7,136,1264,20,110,1095,8,,,,,,,,,,,,,,,,,,
C0000000739,1,4,114,1081,17,9,80,0,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,125,1245,23,17,133,1,115,1080,16,12,117,3,105,1211,17,10,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000519,1,3,27,259,0,88,830,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,27,262,0,68,584,3,38,252,0,104,1049,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000608,0,12,4,34,0,74,657,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,3,34,0,66,600,4,3,31,0,59,517,2,4,48,0,64,596,4,2,23,0,63,549,4,5,35,1,68,642,8,1,6,0,63,576,4,1,13,0,71,594,8,2,34,0,69,697,5,6,71,1,68,626,1,3,19,0,57,559,3,3,24,0,64,626,4
C0000000024,0,12,168,1717,10,23,176,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,149,1373,14,20,177,3,176,1564,23,21,233,3,180,1636,22,17,111,3,170,1506,13,28,301,1,175,1687,19,19,161,2,192,1717,18,16,109,4,163,1522,10,26,266,1,174,1623,17,25,187,3,163,1665,13,26,248,4,180,1861,11,26,293,3,177,1777,21,20,202,3
C0000000439,0,12,110,910,2,60,623,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,92,778,4,74,646,4,125,1235,4,79,780,4,87,859,0,58,587,8,102,918,5,52,433,4,106,1036,6,64,691,9,93,912,4,69,574,5,117,1075,5,63,593,5,103,919,6,60,533,9,103,871,8,63,610,8,97,941,1,49,451,3,94,777,5,84,715,7
C0000000761,0,10,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,101,881,28,44,372,5,84,701,29,66,483,6,76,684,17,49,445,7,94,812,20,62,511,8,73,688,16,64,573,4,83,763,26,65,653,6,84,744,21,64,569,4,67,565,21,49,430,6,81,749,20,58,620,7
C0000000996,0,8,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,6,57,0,72,583,10,16,118,5,74,695,9,16,194,6,90,780,14,1,4,0,75,745,6,6,48,2,70,705,13,4,22,1,79,577,6,3,43,2,74,721,6
C0000000159,0,12,13,112,1,77,689,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,12,65,1,84,723,5,17,144,0,76,747,9,29,299,0,65,641,5,14,75,0,77,735,14,14,131,1,64,645,5,18,155,0,67,687,6,10,67,0,72,680,4,13,147,0,70,668,8,16,176,1,75,727,8,17,169,2,84,894,6,16,169,2,71,735,6
C0000000293,0,12,11,101,1,20,217,2,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,9,89,0,8,92,0,7,48,0,15,124,2,13,134,2,13,102,1,9,118,1,12,103,1,10,125,1,15,131,0,13,117,2,21,213,1,7,54,1,13,166,0,4,41,0,17,133,3,8,71,0,15,122,1,8,97,0,13,80,1,5,58,0,19,213,2
C0000000186,1,12,97,905,12,60,585,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,110,1134,16,64,485,6,131,1229,22,70,622,7,92,808,12,56,467,10,137,1432,25,80,771,11,91,774,22,74,721,10,108,1009,15,88,898,8,106,876,14,81,639,3,97,830,16,67,717,7,107,933,18,61,494,6,90,680,7,66,512,6,80,661,12,60,582,6
C0000000740,0,12,48,438,6,86,788,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,40,412,9,88,744,10,55,491,8,110,960,10,45,459,7,79,704,12,41,393,3,92,904,10,42,347,5,77,703,5,52,348,9,90,840,10,47,559,5,80,689,8,51,473,11,82,741,11,59,589,5,82,805,9,46,372,12,86,812,9,48,378,9,84,726,12
C0000000137,0,6,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,59,0,87,745,7,4,17,2,78,723,2,1,1,0,69,682,3,4,12,0,66,614,3,3,45,0,72,696,1
C0000000534,0,12,11,78,0,54,399,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,9,85,0,43,398,9,19,176,1,51,476,7,5,38,0,56,513,11,10,92,0,51,417,4,13,129,0,51,427,6,15,116,0,52,468,6,9,95,0,51,454,5,12,66,2,44,458,6,9,100,0,46,347,5,6,85,0,55,498,2,13,110,0,59,543,12
C0000000517,0,12,50,434,6,45,417,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,47,508,4,45,543,4,33,295,3,40,328,2,38,323,2,40,487,7,53,428,3,45,326,4,46,477,3,48,452,5,47,447,1,42,372,2,46,444,2,40,367,6,52,429,4,34,293,3,41,358,5,51,348,6,36,330,2,44,379,2,37,316,2,40,412,2
C0000000515,0,12,8,80,0,56,570,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,12,118,1,44,381,2,13,120,1,45,423,7,7,88,0,50,528,0,11,114,1,55,444,1,10,112,0,48,428,1,10,97,0,39,480,4,7,56,0,57,481,3,11,108,2,36,270,3,21,187,1,31,307,3,15,119,1,49,319,1,17,155,2,34,321,1
C0000000326,0,12,4,30,0,63,606,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,5,59,1,50,437,3,2,2,0,64,657,7,5,55,0,51,494,3,7,53,0,57,668,3,3,31,0,43,507,6,4,42,0,60,596,5,4,40,1,57,530,9,1,11,0,63,585,12,0,0,0,55,539,6,3,44,0,54,377,4,3,27,1,48,448,6
C0000000063,0,12,136,1227,0,25,274,2,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,138,1257,0,21,155,3,137,1440,0,30,260,2,137,1232,0,34,274,2,164,1411,0,29,287,2,137,1423,0,42,465,1,140,1183,0,16,152,4,139,1156,0,28,248,0,137,1299,0,29,280,2,133,1230,0,34,359,2,131,1134,0,37,352,1,146,1370,0,34,244,4
C0000000248,0,12,1,4,0,22,267,1,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,1,17,0,21,155,1,2,27,0,26,298,5,3,9,0,26,223,3,9,91,0,21,187,2,12,85,1,25,230,1,4,73,1,17,126,2,2,16,0,14,92,1,3,33,0,33,336,4,3,31,0,19,146,0,4,47,0,20,164,0,4,49,0,21,148,3
C0000000201,0,12,157,1490,19,15,125,1,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,160,1496,19,22,212,0,160,1443,18,17,111,1,138,1332,18,14,115,1,139,1399,18,19,163,2,143,1417,14,16,175,0,163,1454,23,21,151,3,158,1479,19,24,200,1,135,1456,11,15,123,2,160,1381,10,15,147,1,157,1427,10,15,154,2,119,1031,13,23,268,3
C0000000558,1,11,12,124,3,18,156,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,16,138,5,11,113,2,14,146,1,23,243,0,14,172,3,24,237,1,8,71,2,10,69,0,13,107,1,15,173,2,8,63,0,21,143,1,12,111,4,25,305,4,15,113,0,18,164,1,14,123,1,21,216,2,4,53,1,19,124,3,,,,,,
C0000000268,0,12,112,1078,12,33,240,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,100,994,14,34,350,3,93,864,12,24,213,2,95,934,10,30,250,1,93,830,7,39,378,3,98,956,7,29,272,1,108,1062,12,28,278,1,92,795,3,43,388,3,91,813,12,28,288,5,111,1027,10,37,377,4,94,874,10,37,309,1,114,1021,16,30,282,5
C0000000450,0,12,19,174,2,26,212,0,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,10,82,0,22,207,2,9,71,4,25,233,7,8,68,0,24,249,1,10,65,0,27,285,2,14,159,0,21,219,4,9,37,0,26,249,5,14,166,4,17,155,3,10,123,1,23,177,2,10,87,0,26,266,3,11,124,0,30,256,3,10,95,1,25,213,4
C0000000082,0,12,119,1140,29,52,461,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,97,894,19,62,581,1,100,844,18,49,486,4,111,1041,23,51,434,3,117,1105,22,66,568,3,115,1064,35,51,467,4,113,1082,18,47,449,6,144,1295,23,45,376,3,113,949,19,50,478,4,110,1086,25,58,497,5,112,1052,23,56,526,8,125,1229,22,45,441,8
